"invoice_id","stock_code","description","quantity","invoice_date","unit_price","customer_id","country"
"490292","21238","RED SPOTTY CUP",1,"2009-12-04 13:23:00",0.85,16723,"United Kingdom"
"572882","23351","ROLL WRAP 50'S CHRISTMAS",12,"2011-10-26 13:36:00",1.25,18226,"United Kingdom"
"532979","21756","BATH BUILDING BLOCK WORD",1,"2010-11-15 13:39:00",5.95,17346,"United Kingdom"
"494359","17164D","ASS COL SMALL SAND FROG P'WEIGHT",2,"2010-01-13 15:24:00",0.42,17962,"United Kingdom"
"529622","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",6,"2010-10-29 11:42:00",2.95,13815,"Germany"
"579297","22156","HEART DECORATION WITH PEARLS ",2,"2011-11-29 11:23:00",1.63,\N,"United Kingdom"
"519558","22535","MAGIC DRAWING SLATE BUNNIES ",6,"2010-08-18 11:16:00",0.42,14057,"United Kingdom"
"493444","21898","POTTING SHED ROSE CANDLE",2,"2010-01-04 13:47:00",2.95,16792,"United Kingdom"
"497625","21936","RED/WHITE SPOT PICNIC BAG",5,"2010-02-11 12:47:00",2.95,15738,"United Kingdom"
"576095","22610","PENS ASSORTED FUNNY FACE",36,"2011-11-14 09:13:00",0.19,14904,"United Kingdom"
"544634","22326","ROUND SNACK BOXES SET OF4 WOODLAND ",2,"2011-02-22 11:02:00",2.95,17994,"United Kingdom"
"578065","21832","CHOCOLATE CALCULATOR",1,"2011-11-22 15:41:00",3.29,\N,"United Kingdom"
"542412","22021","BLUE FELT EASTER EGG BASKET",1,"2011-01-27 16:49:00",1.65,16725,"United Kingdom"
"525014","84985A","SET OF 72 GREEN PAPER DOILIES",12,"2010-10-03 11:17:00",1.45,14911,"EIRE"
"580875","22061","LARGE CAKE STAND  HANGING STRAWBERY",8,"2011-12-06 12:11:00",2.95,17744,"United Kingdom"
"516962","22624","IVORY KITCHEN SCALES",4,"2010-07-26 09:04:00",8.5,12476,"Germany"
"578317","23542","WALL ART 70'S ALPHABET ",2,"2011-11-23 16:47:00",8.25,15398,"United Kingdom"
"573137","23344","JUMBO BAG 50'S CHRISTMAS ",2,"2011-10-27 17:15:00",4.13,\N,"United Kingdom"
"540907","22715","CARD WEDDING DAY",12,"2011-01-12 11:52:00",0.42,13488,"United Kingdom"
"C554539","23111","PARISIENNE SEWING BOX",-1,"2011-05-24 17:47:00",12.5,14911,"EIRE"
"506229","79302M","ART LIGHTS,FUNK MONKEY",60,"2010-04-28 12:24:00",2.55,18273,"United Kingdom"
"531344","72122","COFFEE SCENT PILLAR CANDLE",3,"2010-11-07 13:10:00",0.95,17218,"United Kingdom"
"515609","22620","4 TRADITIONAL SPINNING TOPS",1,"2010-07-13 15:44:00",2.51,\N,"United Kingdom"
"507376","85041","SET/4 PINK ORCHID CANDLES IN BOWL",1,"2010-05-09 11:29:00",1.65,13979,"United Kingdom"
"571281","23407","SET OF 2 TRAYS HOME SWEET HOME",10,"2011-10-16 13:23:00",8.49,14088,"United Kingdom"
"508524","20886","BOX OF 9 PEBBLE CANDLES",6,"2010-05-17 10:20:00",1.95,17340,"United Kingdom"
"544556","22858","EASTER TIN KEEPSAKE",6,"2011-02-21 12:29:00",1.65,13477,"United Kingdom"
"559824","22607","WOODEN ROUNDERS GARDEN SET ",2,"2011-07-12 17:23:00",9.95,17576,"United Kingdom"
"566024","82482","WOODEN PICTURE FRAME WHITE FINISH",6,"2011-09-08 12:51:00",2.95,13871,"United Kingdom"
"544791","21563","RED HEART SHAPE LOVE BUCKET ",6,"2011-02-23 12:33:00",2.95,14289,"United Kingdom"
"558367","22328","ROUND SNACK BOXES SET OF 4 FRUITS ",3,"2011-06-28 15:31:00",2.95,16550,"United Kingdom"
"536520","21124","SET/10 BLUE POLKADOT PARTY CANDLES",1,"2010-12-01 12:43:00",1.25,14729,"United Kingdom"
"511652","21274","EMBOSSED HEART 3 DRAWER SHELF",1,"2010-06-09 13:59:00",12.75,14615,"United Kingdom"
"527366","22653","BUTTON BOX ",2,"2010-10-17 11:24:00",1.95,15571,"United Kingdom"
"537237","22411","JUMBO SHOPPER VINTAGE RED PAISLEY",1,"2010-12-06 09:58:00",4.21,\N,"United Kingdom"
"511132","22564","ALPHABET STENCIL CRAFT",1,"2010-06-07 11:23:00",1.25,17987,"United Kingdom"
"542673","21246","RED RETROSPOT BIG BOWL",2,"2011-01-31 12:18:00",4.95,14527,"United Kingdom"
"548516","17012B","ORIGAMI JASMINE INCENSE/CANDLE SET",2,"2011-03-31 16:28:00",2.46,\N,"United Kingdom"
"494473","72351A","SET/6 TURQUOISE BUTTERFLY T-LIGHTS",12,"2010-01-14 14:53:00",2.1,17508,"Greece"
"489520","21172","PARTY METAL SIGN ",12,"2009-12-01 11:41:00",1.45,14911,"EIRE"
"C520422","21667","GLASS CAKE COVER AND PLATE",-1,"2010-08-26 10:15:00",14.95,13150,"United Kingdom"
"523311","84997a","GREEN 3 PIECE MINI DOTS CUTLERY SET",6,"2010-09-21 13:13:00",8.47,\N,"United Kingdom"
"543990","21314","SMALL GLASS HEART TRINKET POT",16,"2011-02-15 09:59:00",2.1,15122,"United Kingdom"
"510519","85130D","BEADED CRYSTAL HEART PINK LARGE",1,"2010-06-01 13:49:00",3.36,\N,"United Kingdom"
"572703","22178","VICTORIAN GLASS HANGING T-LIGHT",6,"2011-10-25 14:35:00",1.95,16110,"United Kingdom"
"525205","21918","SET 12 KIDS COLOUR  CHALK STICKS",24,"2010-10-04 12:38:00",0.42,14353,"United Kingdom"
"509404","22626","BLACK KITCHEN SCALES",12,"2010-05-23 11:34:00",7.65,15251,"United Kingdom"
"534289","22155","STAR DECORATION RUSTIC",2,"2010-11-22 11:25:00",0.85,\N,"United Kingdom"
"512771","M","Manual",1,"2010-06-17 16:53:00",25111.09,\N,"United Kingdom"
"523592","22909","SET OF 20 VINTAGE CHRISTMAS NAPKINS",96,"2010-09-23 10:09:00",0.64,14060,"United Kingdom"
"554118","21877","HOME SWEET HOME MUG",12,"2011-05-22 15:26:00",1.25,16592,"United Kingdom"
"530850","22083","PAPER CHAIN KIT RETROSPOT",8,"2010-11-04 14:49:00",5.91,\N,"United Kingdom"
"533348","84970L","SINGLE HEART ZINC T-LIGHT HOLDER",2,"2010-11-17 09:23:00",2.13,\N,"United Kingdom"
"536190","22844","VINTAGE CREAM DOG FOOD CONTAINER",1,"2010-11-30 12:43:00",8.5,14527,"United Kingdom"
"522858","21754","HOME BUILDING BLOCK WORD",1,"2010-09-17 11:33:00",11.87,\N,"United Kingdom"
"537823","22162","HEART GARLAND RUSTIC PADDED",8,"2010-12-08 14:25:00",3.36,\N,"United Kingdom"
"512260","21095","SET/6 POSIES PAPER PLATES",6,"2010-06-14 13:06:00",0.85,15016,"United Kingdom"
"501007","22147","FELTCRAFT BUTTERFLY HEARTS",10,"2010-03-11 14:51:00",1.45,16126,"United Kingdom"
"506698","21531","RED RETROSPOT SUGAR JAM BOWL",6,"2010-05-02 13:34:00",2.55,14740,"United Kingdom"
"495510","22202","MILK PAN PINK RETROSPOT",1,"2010-01-25 14:01:00",3.75,17841,"United Kingdom"
"546949","85025B","EAU DE NILE HEART SHAPE PHOTO FRAME",1,"2011-03-18 11:22:00",1.65,\N,"United Kingdom"
"502920","20719","WOODLAND CHARLOTTE BAG",1,"2010-03-29 13:55:00",0.85,18041,"United Kingdom"
"525447","22732","3D VINTAGE CHRISTMAS STICKERS ",18,"2010-10-05 13:57:00",1.25,16348,"United Kingdom"
"561218","21090","SET/6 COLLAGE PAPER PLATES",1,"2011-07-25 17:11:00",0.83,\N,"United Kingdom"
"537666","22329","ROUND CONTAINER SET OF 5 RETROSPOT",1,"2010-12-07 18:36:00",3.36,\N,"United Kingdom"
"575868","23192","BUNDLE OF 3 ALPHABET EXERCISE BOOKS",12,"2011-11-11 12:44:00",1.65,12985,"United Kingdom"
"519399","84347","ROTATING SILVER ANGELS T-LIGHT HLDR",6,"2010-08-16 16:48:00",2.55,13001,"United Kingdom"
"539595","22294","HEART FILIGREE DOVE  SMALL",1,"2010-12-20 13:43:00",2.51,\N,"United Kingdom"
"549740","21977","PACK OF 60 PINK PAISLEY CAKE CASES",24,"2011-04-12 09:49:00",0.55,15981,"United Kingdom"
"539826","20754","RETROSPOT RED WASHING UP GLOVES",5,"2010-12-22 12:39:00",2.1,15044,"United Kingdom"
"532953","21017","RED BIRD HOUSE TREE DECORATION",2,"2010-11-15 12:17:00",1.28,\N,"United Kingdom"
"544411","21231","SWEETHEART CERAMIC TRINKET BOX",12,"2011-02-18 14:18:00",1.25,13799,"United Kingdom"
"497949","22175","PINK OWL SOFT TOY",6,"2010-02-15 12:10:00",2.95,16327,"United Kingdom"
"524558","21656","RIDGED GLASS POSY VASE ",1,"2010-09-29 14:36:00",3.36,\N,"United Kingdom"
"572306","22212","FOUR HOOK  WHITE LOVEBIRDS",2,"2011-10-23 15:11:00",2.1,17841,"United Kingdom"
"541999","22629","SPACEBOY LUNCH BOX ",1,"2011-01-25 10:45:00",4.13,\N,"United Kingdom"
"520221","21679","SKULLS  STICKERS",6,"2010-08-25 09:44:00",0.85,16456,"United Kingdom"
"512525","48173C","DOOR MAT BLACK FLOCK ",2,"2010-06-16 11:52:00",6.35,17448,"United Kingdom"
"494680","22219","LOVEBIRD HANGING DECORATION WHITE ",12,"2010-01-18 10:29:00",0.85,17343,"United Kingdom"
"502820","21124","SET/10 BLUE SPOTTY PARTY CANDLES",24,"2010-03-28 11:07:00",1.25,14849,"United Kingdom"
"580956","23404","HOME SWEET HOME BLACKBOARD",1,"2011-12-06 14:23:00",4.95,17841,"United Kingdom"
"568333","82486","3 DRAWER ANTIQUE WHITE WOOD CABINET",2,"2011-09-26 14:48:00",8.95,15344,"United Kingdom"
"551008","47566b","TEA TIME PARTY BUNTING",1,"2011-04-26 09:50:00",8.29,\N,"United Kingdom"
"577359","21905","MORE BUTTER METAL SIGN ",2,"2011-11-18 16:07:00",0.79,14903,"United Kingdom"
"494814","84968F","S/16 VINTAGE SKY BLUE CUTLERY",1,"2010-01-19 09:05:00",11.02,\N,"United Kingdom"
"517124","21918","SET 12 KIDS COLOUR  CHALK STICKS",24,"2010-07-27 09:38:00",0.42,12801,"Sweden"
"527347","21216","SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",4,"2010-10-15 15:51:00",4.95,14341,"United Kingdom"
"509948","21116","OWL DOORSTOP",1,"2010-05-26 12:45:00",8.47,\N,"United Kingdom"
"498256","21223","SET/4 BADGES WOODLAND ANIMAL",20,"2010-02-17 14:43:00",1.25,16553,"United Kingdom"
"574561","22572","ROCKING HORSE GREEN CHRISTMAS ",1,"2011-11-04 15:52:00",1.63,\N,"United Kingdom"
"581217","23355","HOT WATER BOTTLE KEEP CALM",2,"2011-12-08 09:20:00",10.79,\N,"United Kingdom"
"580668","22510","GINGHAM BABUSHKA DOORSTOP",1,"2011-12-05 14:23:00",0.79,13685,"United Kingdom"
"576053","22450","SILK PURSE BABUSHKA BLUE",4,"2011-11-13 14:53:00",3.35,16726,"United Kingdom"
"562046","22318","FIVE HEART HANGING DECORATION",6,"2011-08-02 10:34:00",2.95,12378,"Switzerland"
"575943","84536A","ENGLISH ROSE NOTEBOOK A7 SIZE",1,"2011-11-13 11:44:00",0.42,17920,"United Kingdom"
"576686","22273","FELTCRAFT DOLL MOLLY",1,"2011-11-16 12:08:00",2.95,16916,"United Kingdom"
"552078","23206","LUNCH BAG APPLE DESIGN",10,"2011-05-06 11:26:00",1.65,16748,"United Kingdom"
"581219","23556","LANDMARK FRAME COVENT GARDEN ",1,"2011-12-08 09:28:00",24.96,\N,"United Kingdom"
"498133","21985","PACK OF 12 HEARTS DESIGN TISSUES ",7,"2010-02-16 17:24:00",0.81,\N,"United Kingdom"
"538076","84050","PINK HEART SHAPE EGG FRYING PAN",72,"2010-12-09 14:15:00",1.25,15311,"United Kingdom"
"525869","20979","36 PENCILS TUBE RED RETROSPOT",4,"2010-10-07 13:35:00",1.25,14963,"United Kingdom"
"561485","21989","PACK OF 20 SKULL PAPER NAPKINS",2,"2011-07-27 13:42:00",0.85,17841,"United Kingdom"
"500132","84988","SET OF 72 PINK HEART PAPER DOILIES",3,"2010-03-04 15:05:00",1.45,15311,"United Kingdom"
"521115","85123A","WHITE HANGING HEART T-LIGHT HOLDER",24,"2010-09-02 11:30:00",2.95,14911,"EIRE"
"500843","84944","SET OF 6 KASHMIR FOLKART BAUBLES",1,"2010-03-10 12:13:00",4.25,17348,"United Kingdom"
"536592","22427","ENAMEL FLOWER JUG CREAM",1,"2010-12-01 17:06:00",11.87,\N,"United Kingdom"
"550160","22084","PAPER CHAIN KIT EMPIRE",40,"2011-04-14 15:46:00",2.55,17930,"United Kingdom"
"511631","21172","PARTY METAL SIGN ",4,"2010-06-09 12:43:00",1.45,13571,"United Kingdom"
"572552","22355","CHARLOTTE BAG SUKI DESIGN",4,"2011-10-24 17:07:00",1.63,14096,"United Kingdom"
"498325","20677","PINK SPOTTY BOWL",8,"2010-02-18 10:26:00",1.25,15544,"United Kingdom"
"578954","22632","HAND WARMER RED RETROSPOT",1,"2011-11-27 15:02:00",2.1,15054,"United Kingdom"
"528477","22551","PLASTERS IN TIN SPACEBOY",1,"2010-10-22 12:02:00",1.65,18022,"United Kingdom"
"571716","23032","DRAWER KNOB CRACKLE GLAZE IVORY",2,"2011-10-18 17:05:00",3.29,\N,"United Kingdom"
"567326","21407","BROWN CHECK CAT DOORSTOP ",3,"2011-09-19 14:38:00",4.25,14290,"United Kingdom"
"577782","21481","FAWN BLUE HOT WATER BOTTLE",1,"2011-11-21 16:17:00",3.75,16549,"United Kingdom"
"516302","22481","BLACK TEA TOWEL CLASSIC DESIGN",4,"2010-07-19 13:02:00",1.25,14062,"United Kingdom"
"500265","72807c","SET/3 VANILLA SCENTED CANDLE IN BOX",1,"2010-03-05 14:36:00",8.47,\N,"United Kingdom"
"499625","22314","OFFICE MUG WARMER CHOC+BLUE",1,"2010-03-01 13:14:00",4.95,17965,"United Kingdom"
"520041","20728","LUNCH BAG CARS BLUE",10,"2010-08-23 14:12:00",1.65,13081,"United Kingdom"
"550740","21154","RED RETROSPOT OVEN GLOVE ",7,"2011-04-20 11:33:00",3.29,\N,"United Kingdom"
"509031","21508","VINTAGE KID DOLLY CARD ",12,"2010-05-19 16:30:00",0.42,17950,"United Kingdom"
"542080","21430","SET/3 RED GINGHAM ROSE STORAGE BOX",4,"2011-01-25 12:16:00",3.75,13815,"Germany"
"536036","21485","RETROSPOT HEART HOT WATER BOTTLE",5,"2010-11-29 17:00:00",4.95,15950,"United Kingdom"
"578011","23434","3 RAFFIA RIBBONS 50'S CHRISTMAS ",10,"2011-11-22 12:52:00",0.79,15150,"United Kingdom"
"564190","22488","NATURAL SLATE RECTANGLE CHALKBOARD",12,"2011-08-23 16:01:00",1.65,16143,"United Kingdom"
"566163","22382","LUNCH BAG SPACEBOY DESIGN ",10,"2011-09-09 11:48:00",1.65,12637,"France"
"552444","22413","METAL SIGN TAKE IT OR LEAVE IT ",4,"2011-05-09 13:10:00",2.95,17634,"United Kingdom"
"570690","22577","WOODEN HEART CHRISTMAS SCANDINAVIAN",11,"2011-10-11 16:37:00",0.83,\N,"United Kingdom"
"580295","23103","JINGLE BELL HEART DECORATION",3,"2011-12-02 13:49:00",1.65,17841,"United Kingdom"
"562275","POST","POSTAGE",2,"2011-08-04 10:04:00",18,12689,"France"
"553658","22555","PLASTERS IN TIN STRONGMAN",12,"2011-05-18 11:42:00",1.65,16818,"United Kingdom"
"547547","22564","ALPHABET STENCIL CRAFT",1,"2011-03-23 15:30:00",2.46,\N,"United Kingdom"
"528088","22632","HAND WARMER RED RETROSPOT",2,"2010-10-20 13:11:00",2.1,13703,"United Kingdom"
"508073","48187","DOOR MAT NEW ENGLAND",2,"2010-05-12 15:56:00",7.49,15405,"United Kingdom"
"571243","21558","SKULL LUNCH BOX WITH CUTLERY ",6,"2011-10-14 15:26:00",2.55,14595,"United Kingdom"
"552659","23206","LUNCH BAG APPLE DESIGN",6,"2011-05-10 15:03:00",4.96,\N,"United Kingdom"
"507378","84879","ASSORTED COLOUR BIRD ORNAMENT",8,"2010-05-09 11:38:00",1.69,13117,"United Kingdom"
"500711","84832","ZINC WILLIE WINKIE  CANDLE STICK",12,"2010-03-09 14:03:00",0.85,13627,"United Kingdom"
"563709","22588","CARD HOLDER GINGHAM HEART",3,"2011-08-18 15:17:00",2.89,15472,"United Kingdom"
"518881","20723","STRAWBERRY CHARLOTTE BAG",10,"2010-08-12 13:14:00",0.85,13069,"United Kingdom"
"580983","21619","4 VANILLA BOTANICAL CANDLES",1,"2011-12-06 16:26:00",3.29,\N,"United Kingdom"
"574673","22766","PHOTO FRAME CORNICE",2,"2011-11-06 12:26:00",2.95,15555,"United Kingdom"
"535271","22866","HAND WARMER SCOTTY DOG DESIGN",2,"2010-11-25 13:42:00",2.1,15967,"United Kingdom"
"493300","82616B","FRAPPUCINO SCARF KNITTING KIT",1,"2009-12-22 15:24:00",2.95,17969,"United Kingdom"
"578681","22835","HOT WATER BOTTLE I AM SO POORLY",4,"2011-11-25 08:41:00",4.95,13579,"United Kingdom"
"491970","10002","INFLATABLE POLITICAL GLOBE ",1,"2009-12-14 18:03:00",1.7,\N,"United Kingdom"
"531340","22384","LUNCH BAG PINK POLKADOT",2,"2010-11-07 12:51:00",1.65,14593,"United Kingdom"
"493066","21026","SPACE OWL",2,"2009-12-21 17:14:00",1.25,\N,"United Kingdom"
"552244","22296","HEART IVORY TRELLIS LARGE",2,"2011-05-06 19:39:00",1.65,12748,"United Kingdom"
"506294","82482","WOODEN PICTURE FRAME WHITE FINISH",6,"2010-04-29 10:11:00",2.55,17377,"United Kingdom"
"558754","21977","PACK OF 60 PINK PAISLEY CAKE CASES",24,"2011-07-03 12:10:00",0.55,15518,"United Kingdom"
"501280","21173","LOO ROLL  METAL SIGN ",2,"2010-03-15 14:13:00",1.65,17841,"United Kingdom"
"567474","21872","GLAMOROUS  MUG",6,"2011-09-20 12:53:00",1.25,13448,"United Kingdom"
"562933","23292","SPACEBOY CHILDRENS CUP",1,"2011-08-10 16:51:00",2.46,\N,"United Kingdom"
"534673","22812","PACK 3 BOXES CHRISTMAS PANNETONE",3,"2010-11-23 14:28:00",1.95,12748,"United Kingdom"
"563444","22170","PICTURE FRAME WOOD TRIPLE PORTRAIT",4,"2011-08-16 13:50:00",6.75,16033,"United Kingdom"
"553214","21700","BIG DOUGHNUT FRIDGE MAGNETS",12,"2011-05-16 09:49:00",0.85,13408,"United Kingdom"
"502326","22483","RED GINGHAM TEDDY BEAR ",6,"2010-03-24 10:28:00",2.95,12758,"Portugal"
"515165","85099C","JUMBO  BAG BAROQUE BLACK WHITE",10,"2010-07-08 16:08:00",1.95,13564,"United Kingdom"
"490323","20725","LUNCH BAG RED SPOTTY",1,"2009-12-04 15:27:00",1.65,14087,"United Kingdom"
"541827","21879","HEARTS GIFT TAPE",15,"2011-01-21 17:05:00",0.42,\N,"United Kingdom"
"508864","22570","FELTCRAFT CUSHION RABBIT",2,"2010-05-18 16:09:00",3.75,17589,"United Kingdom"
"553523","23298","SPOTTY BUNTING",1,"2011-05-17 14:46:00",10.79,\N,"United Kingdom"
"C522836","21291","SMALL SPOTTY CHOCOLATE GIFT BAG ",-16,"2010-09-17 10:39:00",0.85,13304,"United Kingdom"
"492251","21826","EIGHT PIECE DINOSAUR SET",12,"2009-12-16 10:51:00",1.25,14156,"EIRE"
"534623","21985","PACK OF 12 HEARTS DESIGN TISSUES ",2,"2010-11-23 12:48:00",0.29,15506,"United Kingdom"
"572224","22942","CHRISTMAS LIGHTS 10 SANTAS ",2,"2011-10-21 13:46:00",8.5,16558,"United Kingdom"
"498508","21987","PACK OF 6 SKULL PAPER CUPS",12,"2010-02-19 11:46:00",0.65,16574,"United Kingdom"
"574941","22561","WOODEN SCHOOL COLOURING SET",80,"2011-11-07 17:42:00",3.95,\N,"United Kingdom"
"580028","46000S","POLYESTER FILLER PAD 40x40cm",6,"2011-12-01 12:11:00",1.45,13890,"United Kingdom"
"513762","21562","HAWAIIAN GRASS SKIRT ",6,"2010-06-28 12:58:00",2.1,12451,"Switzerland"
"558991","85049C","ROMANTIC PINKS RIBBONS ",1,"2011-07-05 11:32:00",1.25,14606,"United Kingdom"
"537196","21181","PLEASE ONE PERSON METAL SIGN",2,"2010-12-05 13:55:00",2.1,15426,"United Kingdom"
"539444","22423","REGENCY CAKESTAND 3 TIER",2,"2010-12-17 15:52:00",12.75,14146,"United Kingdom"
"535349","22467","GUMBALL COAT RACK",12,"2010-11-25 16:52:00",2.55,18245,"United Kingdom"
"541552","22411","JUMBO SHOPPER VINTAGE RED PAISLEY",20,"2011-01-19 11:15:00",1.95,15039,"United Kingdom"
"578508","37475","SET/4 COLOURFUL MIXING BOWLS",1,"2011-11-24 13:06:00",9.95,16892,"United Kingdom"
"504487","22487","WHITE WOOD GARDEN PLANT LADDER",1,"2010-04-14 11:01:00",9.95,15046,"United Kingdom"
"524214","22555","PLASTERS IN TIN STRONGMAN",1,"2010-09-28 10:49:00",1.65,17348,"United Kingdom"
"490398","84937","KASHMIR FOLKART TUMBLERS",30,"2009-12-06 10:37:00",2.1,17920,"United Kingdom"
"515937","22386","JUMBO BAG PINK WITH WHITE SPOTS",1,"2010-07-15 15:01:00",1.95,17968,"United Kingdom"
"557937","37448","CERAMIC CAKE DESIGN SPOTTED MUG",2,"2011-06-23 15:30:00",3.29,\N,"United Kingdom"
"514279","84596F","SMALL MARSHMALLOWS PINK BOWL",3,"2010-07-01 11:59:00",1.25,14451,"United Kingdom"
"549295","22697","GREEN REGENCY TEACUP AND SAUCER",4,"2011-04-07 19:49:00",5.79,\N,"United Kingdom"
"578677","82494L","WOODEN FRAME ANTIQUE WHITE ",2,"2011-11-24 19:30:00",2.95,15750,"United Kingdom"
"500721","85200","BUNNY EGG BOX",24,"2010-03-09 15:22:00",1.25,17059,"United Kingdom"
"555510","21933","PINK VINTAGE PAISLEY PICNIC BAG",1,"2011-06-03 17:09:00",2.46,\N,"United Kingdom"
"501650","21755","LOVE BUILDING BLOCK WORD",4,"2010-03-18 12:44:00",5.95,15858,"United Kingdom"
"580612","84032A","CHARLIE+LOLA PINK HOT WATER BOTTLE",2,"2011-12-05 11:58:00",5.79,\N,"United Kingdom"
"530280","85123A","WHITE HANGING HEART T-LIGHT HOLDER",3,"2010-11-02 12:02:00",2.95,16117,"United Kingdom"
"525885","20757","RED DAISY POCKET BOOK ",3,"2010-10-07 14:39:00",0.85,12748,"United Kingdom"
"491969","22313","OFFICE MUG WARMER PINK",1,"2009-12-14 17:57:00",8.65,\N,"United Kingdom"
"519179","22411","JUMBO SHOPPER VINTAGE RED PAISLEY",3,"2010-08-13 14:43:00",1.95,17238,"United Kingdom"
"552229","22815","CARD PSYCHEDELIC APPLES",1,"2011-05-06 15:40:00",0.83,\N,"United Kingdom"
"506239","37500","TEA TIME TEAPOT IN GIFT BOX",1,"2010-04-28 12:41:00",9.95,14177,"United Kingdom"
"494868","22165","DIAMANTE HEART SHAPED WALL MIRROR, ",6,"2010-01-19 12:13:00",12.75,17706,"United Kingdom"
"523937","21035","SET/2 RED SPOTTY TEA TOWELS ",18,"2010-09-26 10:50:00",2.95,15201,"United Kingdom"
"515916","20718","RED SPOTTY SHOPPER BAG",1,"2010-07-15 13:32:00",1.25,15542,"United Kingdom"
"574555","22675","FRENCH KITCHEN SIGN BLUE METAL",2,"2011-11-04 15:29:00",1.25,16426,"United Kingdom"
"518077","48188","DOORMAT WELCOME PUPPIES",4,"2010-08-04 13:47:00",7.49,13658,"United Kingdom"
"573348","21823","PAINTED METAL HEART WITH HOLLY BELL",1,"2011-10-30 12:27:00",0.39,14487,"United Kingdom"
"529167","21137","BLACK RECORD COVER FRAME",72,"2010-10-26 17:52:00",3.39,15587,"United Kingdom"
"547785","21507","ELEPHANT, BIRTHDAY CARD, ",24,"2011-03-25 11:41:00",0.42,13097,"United Kingdom"
"563580","22534","MAGIC DRAWING SLATE SPACEBOY ",1,"2011-08-17 15:53:00",0.42,16706,"United Kingdom"
"528084","84997B","RED 3 PIECE RETROSPOT CUTLERY SET",1,"2010-10-20 13:00:00",3.75,16898,"United Kingdom"
"518851","21725","SWEETIES  STICKERS",2,"2010-08-12 12:21:00",0.85,15581,"United Kingdom"
"517357","47568","ENGLISH ROSE DESIGN PEG BAG",6,"2010-07-28 15:39:00",2.1,16206,"United Kingdom"
"521656","21535","RED RETROSPOT SMALL MILK JUG",1,"2010-09-07 14:04:00",2.55,16221,"United Kingdom"
"540992","51008","AFGHAN SLIPPER SOCK PAIR",10,"2011-01-12 16:57:00",3.45,17364,"United Kingdom"
"508070","21051","RIBBONS PURSE ",6,"2010-05-12 15:02:00",2.1,13632,"United Kingdom"
"548860","22698","PINK REGENCY TEACUP AND SAUCER",1,"2011-04-04 13:38:00",2.95,13263,"United Kingdom"
"499377","48138","DOOR MAT UNION FLAG",1,"2010-02-26 11:59:00",7.49,14177,"United Kingdom"
"531971","22729","ALARM CLOCK BAKELIKE ORANGE",4,"2010-11-10 12:24:00",3.75,13464,"United Kingdom"
"571305","21843","RED RETROSPOT CAKE STAND",2,"2011-10-17 09:55:00",20.79,\N,"United Kingdom"
"497271","85200","BUNNY EGG BOX",12,"2010-02-08 13:43:00",1.25,\N,"United Arab Emirates"
"540848","22983","CARD BILLBOARD FONT",1,"2011-01-12 09:26:00",0.85,\N,"United Kingdom"
"509611","21715","GIRLS VINTAGE TIN SEASIDE BUCKET",1,"2010-05-25 09:03:00",5.06,\N,"United Kingdom"
"554714","22379","RECYCLING BAG RETROSPOT ",1,"2011-05-26 10:44:00",4.96,\N,"United Kingdom"
"576066","84596B","SMALL DOLLY MIX DESIGN ORANGE BOWL",8,"2011-11-13 15:44:00",0.42,16898,"United Kingdom"
"577691","22382","LUNCH BAG SPACEBOY DESIGN ",2,"2011-11-21 11:34:00",1.65,14587,"United Kingdom"
"498597","90124A","PINK MURANO TWIST NECKLACE",4,"2010-02-21 16:02:00",9.95,16273,"United Kingdom"
"554491","22090","PAPER BUNTING RETROSPOT",1,"2011-05-24 13:50:00",2.95,14606,"United Kingdom"
"560232","23321","SMALL WHITE HEART OF WICKER",4,"2011-07-17 11:08:00",1.65,14810,"United Kingdom"
"575735","22469","HEART OF WICKER SMALL",12,"2011-11-11 08:46:00",1.65,14156,"EIRE"
"566577","22622","BOX OF VINTAGE ALPHABET BLOCKS",1,"2011-09-13 13:29:00",20.79,\N,"United Kingdom"
"518150","47568","ENGLISH ROSE DESIGN PEG BAG",4,"2010-08-04 17:39:00",2.1,13571,"United Kingdom"
"529994","22359","GLASS JAR KINGS CHOICE",2,"2010-10-31 16:26:00",2.95,16984,"United Kingdom"
"543467","21912","VINTAGE SNAKES & LADDERS",1,"2011-02-08 14:35:00",7.46,\N,"United Kingdom"
"506386","22219","LOVEBIRD HANGING DECORATION WHITE ",12,"2010-04-29 12:43:00",0.85,15203,"United Kingdom"
"576618","23170","REGENCY TEA PLATE ROSES ",1,"2011-11-15 17:00:00",3.29,\N,"United Kingdom"
"536956","85152","HAND OVER THE CHOCOLATE   SIGN ",12,"2010-12-03 12:43:00",2.1,14210,"United Kingdom"
"570458","71459","HANGING JAM JAR T-LIGHT HOLDERS",12,"2011-10-10 15:39:00",0.85,14535,"United Kingdom"
"535322","22383","LUNCH BAG SUKI  DESIGN ",1,"2010-11-25 15:19:00",1.65,\N,"United Kingdom"
"544836","84884A","ANT WHITE WIRE HEART SPIRAL",5,"2011-02-24 10:25:00",3.95,17613,"United Kingdom"
"570488","10135","COLOURING PENCILS BROWN TUBE",3,"2011-10-10 17:12:00",2.46,14096,"United Kingdom"
